CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,Frequency,OrderHike_Cat,WarehouseToHome_Bin,RecencyGroup,Recency,NumberAddress,Cashback_Cat,Satisfaction_Category,Segment
52295,0,12.0,Mobile Phone,1,24.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Single,1,0,11.0,1.0,1.0,7.0,145.34,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52296,0,4.0,Computer,3,8.0,Debit Card,Female,2.0,3,Fashion,3,Married,2,1,19.0,8.0,9.0,6.0,198.52,Onboarding (<1 Th),Medium,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Loyal Customers
52297,0,14.0,Computer,3,16.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Single,2,0,13.0,3.0,11.0,9.0,161.51,Stable (1 Th),High,Low,Far (15–20),Recent,Medium,Few Addresses (<= 3),Medium,satisfied,Need Attention
52298,1,9.0,Computer,3,7.0,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2,1,11.0,2.0,2.0,2.0,123.02000000000001,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52299,1,7.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,3,Mobile Phone,5,Married,5,0,12.0,1.0,1.0,2.0,123.62,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
52300,0,15.0,Computer,1,8.0,Debit Card,Male,2.0,3,Grocery,3,Married,1,1,13.0,1.0,2.0,10.0,278.61,Stable (1 Th),Low,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
52301,0,28.0,Mobile Phone,1,8.0,Credit Card,Female,2.0,5,Others,3,Married,5,0,14.0,1.0,9.0,11.0,291.87,Loyal (>2 Th),Medium,Medium,Very Close (≤9),Recent,Medium,Medium Addresses (4-6),Very High,unsatisfied,New Customer
52302,0,29.0,Mobile Phone,2,14.0,Debit Card,Male,3.0,3,Others,4,Single,7,0,15.0,2.0,7.0,7.0,297.17,Loyal (>2 Th),Medium,Medium,Close (10–14),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Loyal Customers
52303,0,13.0,Computer,1,22.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,10,0,16.0,1.0,1.0,0.0,135.44,Stable (1 Th),Low,High,Very Far (>20),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
52304,0,7.0,Mobile Phone,1,15.0,Debit Card,Male,2.0,3,Fashion,1,Married,1,0,11.0,0.0,1.0,6.0,185.0,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
52305,0,13.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Single,2,0,13.0,3.0,8.0,8.0,146.61,Stable (1 Th),Medium,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,New Customer
52306,0,14.0,Computer,3,7.0,E wallet,Female,3.0,3,Laptop & Accessory,5,Married,1,0,17.0,0.0,1.0,7.0,141.03,Stable (1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52307,0,8.0,Computer,1,10.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,1.0,142.49,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52308,0,24.0,Mobile Phone,2,11.0,Debit Card,Male,2.0,3,Grocery,4,Married,2,1,11.0,0.0,2.0,10.0,240.26,Stable (1 Th),Low,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Promising
52309,0,11.0,Mobile Phone,3,8.0,Debit Card,Female,2.0,3,Laptop & Accessory,5,Married,4,0,15.0,0.0,1.0,7.0,168.93,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
52310,0,7.0,Mobile Phone,3,21.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Single,2,0,12.0,4.0,9.0,6.0,161.25,Onboarding (<1 Th),Medium,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Loyal Customers
52311,0,0.0,Mobile Phone,1,25.0,Credit Card,Male,3.0,3,Mobile Phone,1,Married,4,0,11.0,0.0,1.0,2.0,136.69,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
52312,1,20.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,4,Fashion,5,Married,8,1,14.0,1.0,5.0,9.0,200.08,Stable (1 Th),Low,Medium,Close (10–14),Recent,Medium,Many Addresses (7 =<),Very High,satisfied,Promising
52313,0,13.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,3,Mobile Phone,4,Married,4,0,22.0,1.0,1.0,3.0,123.87,Stable (1 Th),Low,Very High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
52314,0,9.0,Computer,3,13.0,E wallet,Female,2.0,1,Laptop & Accessory,5,Married,3,0,16.0,5.0,6.0,13.0,146.39,Onboarding (<1 Th),Medium,High,Close (10–14),Recent,Medium,Few Addresses (<= 3),Medium,satisfied,New Customer
52315,0,21.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,3,Fashion,1,Single,2,0,11.0,1.0,1.0,8.0,178.98,Stable (1 Th),Low,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Promising
52316,0,0.0,Mobile Phone,3,14.0,Credit Card,Female,3.0,1,Mobile Phone,1,Married,9,0,14.0,0.0,1.0,0.0,125.34,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
52317,0,24.0,Mobile Phone,1,17.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,4,0,16.0,0.0,1.0,3.0,231.42000000000002,Stable (1 Th),Low,High,Far (15–20),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
52318,0,9.0,Computer,1,7.0,Debit Card,Female,3.0,3,Mobile Phone,1,Single,2,0,15.0,1.0,1.0,0.0,116.11000000000001,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52319,0,8.0,Mobile Phone,1,7.0,Credit Card,Female,2.0,4,Laptop & Accessory,1,Married,1,0,12.0,0.0,1.0,0.0,153.63,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
52320,0,0.0,Computer,3,8.0,Debit Card,Male,2.0,5,Laptop & Accessory,1,Single,4,0,20.0,0.0,1.0,0.0,150.71,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
52321,1,18.0,Mobile Phone,3,19.0,E wallet,Male,2.0,1,Grocery,3,Single,7,1,17.0,1.0,2.0,8.0,236.95,Stable (1 Th),Low,High,Far (15–20),Recent,Medium,Many Addresses (7 =<),Very High,unsatisfied,Promising
52322,0,29.0,Mobile Phone,1,29.0,Debit Card,Male,3.0,3,Grocery,4,Married,5,1,12.0,13.0,2.0,9.0,234.01999999999998,Loyal (>2 Th),Low,Low,Very Far (>20),Recent,Medium,Medium Addresses (4-6),Very High,satisfied,Promising
52323,0,9.0,Computer,1,32.0,Cash on Delivery,Female,3.0,4,Mobile Phone,3,Married,2,0,20.0,1.0,1.0,0.0,120.28999999999999,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52324,0,13.0,Mobile Phone,1,8.0,Credit Card,Female,2.0,1,Laptop & Accessory,3,Married,6,0,20.0,6.0,11.0,8.0,163.77,Stable (1 Th),High,Very High,Very Close (≤9),Recent,Medium,Medium Addresses (4-6),High,unsatisfied,Need Attention
52325,0,7.0,Mobile Phone,1,35.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Married,5,0,13.0,5.0,7.0,7.0,154.29,Onboarding (<1 Th),Medium,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Loyal Customers
52326,1,0.0,Computer,3,8.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,8,0,14.0,0.0,1.0,0.0,127.85,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
52327,1,0.0,Computer,3,24.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,1,1,18.0,0.0,3.0,2.0,146.14,Onboarding (<1 Th),Low,High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
52328,0,11.0,Computer,1,14.0,Debit Card,Male,2.0,1,Mobile Phone,3,Married,2,0,11.0,0.0,1.0,3.0,126.1,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52329,0,7.0,Mobile Phone,1,8.0,Cash on Delivery,Female,3.0,3,Laptop & Accessory,1,Single,2,0,11.0,4.0,4.0,11.0,166.87,Onboarding (<1 Th),Low,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Promising
52330,0,1.0,Mobile Phone,3,32.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Married,2,0,11.0,1.0,1.0,4.0,147.24,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
52331,1,0.0,Mobile Phone,1,28.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Married,2,1,15.0,5.0,6.0,7.0,161.79,Onboarding (<1 Th),Medium,Medium,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Loyal Customers
52332,0,12.0,Mobile Phone,3,27.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Married,4,1,12.0,0.0,1.0,4.0,161.2,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
52333,0,24.0,Computer,3,8.0,E wallet,Male,2.0,3,Fashion,4,Married,3,0,11.0,3.0,3.0,2.0,205.96,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Potential Loyalists
52334,0,14.0,Computer,1,28.0,Debit Card,Female,3.0,3,Laptop & Accessory,1,Married,4,1,14.0,2.0,3.0,3.0,154.67,Stable (1 Th),Low,Medium,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
52335,0,10.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,8,1,15.0,1.0,1.0,3.0,129.96,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
52336,0,6.0,Computer,3,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,7,0,13.0,1.0,1.0,2.0,199.98,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
52337,0,5.0,Mobile Phone,3,8.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Married,1,1,13.0,1.0,1.0,2.0,140.78,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52338,0,12.0,Computer,1,31.0,Debit Card,Male,3.0,3,Fashion,3,Married,4,0,21.0,0.0,1.0,3.0,209.2,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
52339,0,0.0,Mobile Phone,3,24.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Married,3,0,11.0,1.0,1.0,2.0,162.32,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
52340,0,25.0,Computer,1,34.0,Credit Card,Female,2.0,1,Grocery,3,Married,3,1,11.0,1.0,2.0,2.0,232.47000000000003,Loyal (>2 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Potential Loyalists
52341,0,16.0,Mobile Phone,1,12.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Single,2,1,14.0,0.0,1.0,8.0,140.81,Stable (1 Th),Low,Medium,Close (10–14),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,Promising
52342,0,0.0,Mobile Phone,3,16.0,E wallet,Female,3.0,4,Laptop & Accessory,1,Married,2,1,11.0,1.0,4.0,4.0,157.69,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
52343,1,0.0,Mobile Phone,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,3,Single,2,1,13.0,4.0,7.0,7.0,123.94,Onboarding (<1 Th),Medium,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Loyal Customers
52344,0,0.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,4,Mobile Phone,1,Single,1,0,12.0,1.0,1.0,1.0,139.04,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52345,0,15.0,Mobile Phone,2,16.0,UPI,Female,2.0,3,Grocery,5,Married,1,0,14.0,1.0,1.0,9.0,267.99,Stable (1 Th),Low,Medium,Far (15–20),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Promising
52346,0,25.0,Mobile Phone,1,14.0,UPI,Female,3.0,3,Mobile Phone,5,Married,10,0,13.0,1.0,1.0,4.0,129.5,Loyal (>2 Th),Low,Low,Close (10–14),Very Recent,High,Many Addresses (7 =<),Low,satisfied,Potential Loyalists
52347,0,10.0,Mobile Phone,1,17.0,Credit Card,Female,3.0,3,Mobile Phone,3,Single,5,0,18.0,1.0,1.0,2.0,136.29,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
52348,0,8.0,Computer,1,24.0,Debit Card,Male,2.0,3,Fashion,1,Single,3,0,11.0,2.0,2.0,2.0,193.62,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
52349,0,0.0,Mobile Phone,1,7.0,Cash on Delivery,Male,2.0,3,Mobile Phone,1,Married,5,0,11.0,0.0,1.0,2.0,132.29,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
52350,0,0.0,Mobile Phone,1,13.0,UPI,Male,3.0,1,Mobile Phone,5,Single,1,0,12.0,0.0,1.0,7.0,135.78,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52351,0,2.0,Mobile Phone,2,23.0,UPI,Male,2.0,4,Fashion,5,Single,2,0,13.0,0.0,1.0,9.0,179.88,Onboarding (<1 Th),Low,Low,Very Far (>20),Recent,Medium,Few Addresses (<= 3),High,satisfied,Promising
52352,1,12.0,Computer,1,34.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Single,4,0,20.0,0.0,1.0,3.0,142.84,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
52353,1,0.0,Computer,1,20.0,UPI,Female,2.0,3,Fashion,1,Single,1,1,12.0,4.0,7.0,7.0,175.53,Onboarding (<1 Th),Medium,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Loyal Customers
52354,0,27.0,Mobile Phone,1,7.0,Credit Card,Female,2.0,3,Grocery,1,Single,7,0,19.0,1.0,12.0,7.0,273.28,Loyal (>2 Th),High,Very High,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Champions
52355,0,30.0,Mobile Phone,1,7.0,Credit Card,Female,3.0,3,Others,5,Married,4,1,15.0,1.0,1.0,5.0,297.01,Loyal (>2 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
52356,0,28.0,Mobile Phone,1,7.0,Credit Card,Male,2.0,1,Grocery,1,Married,3,0,13.0,0.0,2.0,0.0,247.32,Loyal (>2 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Potential Loyalists
52357,0,9.0,Mobile Phone,3,9.0,E wallet,Female,3.0,3,Laptop & Accessory,4,Single,4,1,16.0,0.0,1.0,1.0,192.78,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
52358,1,9.0,Computer,3,7.0,Debit Card,Female,2.0,5,Mobile Phone,3,Single,2,0,12.0,0.0,1.0,0.0,113.59,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52359,0,3.0,Mobile Phone,3,13.0,E wallet,Female,3.0,3,Laptop & Accessory,5,Married,8,0,14.0,1.0,1.0,2.0,147.79,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Many Addresses (7 =<),Medium,satisfied,Potential Loyalists
52360,0,4.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Grocery,4,Single,4,0,11.0,1.0,1.0,0.0,264.22,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
52361,0,7.0,Computer,1,7.0,UPI,Male,3.0,3,Mobile Phone,5,Married,6,0,14.0,1.0,1.0,3.0,129.96,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
52362,1,9.0,Mobile Phone,1,14.0,Debit Card,Female,2.0,4,Mobile Phone,4,Single,2,0,12.0,0.0,1.0,0.0,112.61000000000001,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52363,0,9.0,Mobile Phone,1,17.0,Debit Card,Male,3.0,3,Mobile Phone,5,Married,1,0,14.0,1.0,1.0,4.0,120.99000000000001,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52364,0,9.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Single,2,0,16.0,0.0,1.0,8.0,158.1,Onboarding (<1 Th),Low,High,Close (10–14),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,Promising
52365,0,9.0,Mobile Phone,3,22.0,E wallet,Female,3.0,4,Laptop & Accessory,5,Married,5,0,13.0,1.0,1.0,2.0,156.47,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Medium,satisfied,Potential Loyalists
52366,0,20.0,Mobile Phone,1,7.0,Cash on Delivery,Male,3.0,3,Mobile Phone,1,Married,8,0,12.0,1.0,1.0,2.0,134.2,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
52367,1,0.0,Mobile Phone,3,15.0,Debit Card,Male,3.0,4,Mobile Phone,5,Married,4,0,12.0,2.0,2.0,2.0,144.0,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
52368,0,10.0,Computer,1,11.0,Cash on Delivery,Male,2.0,1,Mobile Phone,3,Single,1,0,14.0,0.0,1.0,3.0,135.0,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52369,0,9.0,Mobile Phone,1,7.0,Debit Card,Female,2.0,3,Mobile Phone,5,Married,3,0,22.0,0.0,1.0,0.0,120.66,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52370,0,20.0,Mobile Phone,1,8.0,Credit Card,Female,2.0,3,Grocery,3,Married,4,0,19.0,1.0,5.0,6.0,271.69,Stable (1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
52371,0,0.0,Mobile Phone,3,10.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Married,2,1,12.0,1.0,1.0,3.0,141.62,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52372,0,5.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Married,5,0,12.0,0.0,1.0,3.0,192.04,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
52373,0,7.0,Mobile Phone,1,7.0,Debit Card,Female,2.0,4,Mobile Phone,4,Married,6,0,17.0,1.0,1.0,2.0,132.94,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
52374,0,9.0,Mobile Phone,1,11.0,Credit Card,Male,2.0,1,Mobile Phone,3,Married,3,1,12.0,0.0,1.0,3.0,121.27000000000001,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52375,0,13.0,Computer,1,15.0,UPI,Male,2.0,3,Laptop & Accessory,3,Married,4,0,11.0,0.0,1.0,7.0,139.75,Stable (1 Th),Low,Low,Far (15–20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
52376,0,4.0,Mobile Phone,3,14.0,Debit Card,Male,2.0,3,Fashion,1,Married,2,0,18.0,2.0,9.0,9.0,207.93,Onboarding (<1 Th),Medium,High,Close (10–14),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,New Customer
52377,1,9.0,Mobile Phone,3,15.0,E wallet,Male,2.0,3,Fashion,1,Married,5,0,11.0,4.0,4.0,3.0,200.96,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
52378,1,2.0,Computer,1,8.0,Debit Card,Female,2.0,4,Mobile Phone,5,Single,3,1,23.0,0.0,1.0,0.0,136.46,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52379,1,0.0,Computer,1,7.0,Debit Card,Female,3.0,1,Fashion,4,Single,2,0,11.0,1.0,4.0,7.0,174.46,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
52380,0,18.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,5,Fashion,5,Married,3,1,18.0,1.0,1.0,7.0,208.51,Stable (1 Th),Low,High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Potential Loyalists
52381,0,9.0,Mobile Phone,2,14.0,Credit Card,Female,3.0,1,Mobile Phone,4,Single,10,0,18.0,1.0,1.0,2.0,121.09,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Many Addresses (7 =<),Low,satisfied,Potential Loyalists
52382,1,0.0,Computer,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,7,1,13.0,0.0,2.0,2.0,137.22,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
52383,0,18.0,Mobile Phone,1,35.0,Cash on Delivery,Male,2.0,3,Fashion,1,Married,5,1,18.0,1.0,1.0,2.0,193.8,Stable (1 Th),Low,High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
52384,0,21.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Laptop & Accessory,5,Married,5,0,11.0,0.0,2.0,2.0,154.86,Stable (1 Th),Low,Low,Close (10–14),Very Recent,High,Medium Addresses (4-6),Medium,satisfied,Potential Loyalists
52385,1,0.0,Mobile Phone,2,15.0,Cash on Delivery,Female,3.0,3,Mobile Phone,3,Married,2,0,15.0,2.0,2.0,2.0,127.41999999999999,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52386,0,13.0,Computer,1,14.0,Credit Card,Male,2.0,4,Fashion,4,Married,3,0,11.0,4.0,2.0,8.0,237.57,Stable (1 Th),Low,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Promising
52387,0,1.0,Mobile Phone,3,11.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Single,1,0,18.0,0.0,1.0,3.0,184.63,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
52388,0,17.0,Computer,1,11.0,Debit Card,Male,2.0,4,Mobile Phone,3,Single,4,0,14.0,0.0,1.0,3.0,131.62,Stable (1 Th),Low,Medium,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
52389,0,26.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,1,Grocery,4,Single,5,0,12.0,1.0,8.0,8.0,265.98,Loyal (>2 Th),Medium,Low,Very Close (≤9),Recent,Medium,Medium Addresses (4-6),Very High,satisfied,New Customer
52390,0,22.0,Mobile Phone,1,11.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,3,Married,3,0,14.0,0.0,1.0,2.0,166.51,Stable (1 Th),Low,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
52391,0,13.0,Mobile Phone,1,14.0,Credit Card,Male,3.0,3,Mobile Phone,3,Married,3,0,14.0,1.0,1.0,2.0,123.44999999999999,Stable (1 Th),Low,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
52392,0,17.0,Mobile Phone,1,26.0,Debit Card,Male,2.0,3,Mobile Phone,4,Single,2,0,13.0,1.0,1.0,3.0,134.2,Stable (1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52393,0,6.0,Computer,3,13.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,1,0,14.0,1.0,1.0,3.0,143.73,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
52394,0,7.0,Mobile Phone,3,9.0,UPI,Male,2.0,5,Laptop & Accessory,5,Single,4,0,18.0,2.0,3.0,12.0,147.59,Onboarding (<1 Th),Low,High,Very Close (≤9),Recent,Medium,Medium Addresses (4-6),Medium,satisfied,Promising
